t,u
3.670200000000000351e+00,0.000000000000000000e+00
3.700785000000000213e+00,0.000000000000000000e+00
3.731370000000000076e+00,0.000000000000000000e+00
3.761954999999999938e+00,0.000000000000000000e+00
3.792540000000000244e+00,0.000000000000000000e+00
3.823125000000000107e+00,0.000000000000000000e+00
3.853709999999999969e+00,0.000000000000000000e+00
3.884295000000000275e+00,0.000000000000000000e+00
3.914880000000000138e+00,0.000000000000000000e+00
3.945465000000000000e+00,0.000000000000000000e+00
3.976050000000000306e+00,0.000000000000000000e+00
4.006635000000000169e+00,0.000000000000000000e+00
4.037220000000000475e+00,0.000000000000000000e+00
4.067804999999999893e+00,0.000000000000000000e+00
4.098390000000000200e+00,0.000000000000000000e+00
4.128975000000000506e+00,0.000000000000000000e+00
4.159559999999999924e+00,0.000000000000000000e+00
4.190145000000000231e+00,0.000000000000000000e+00
4.220730000000000537e+00,0.000000000000000000e+00
4.251314999999999955e+00,0.000000000000000000e+00
4.281900000000000261e+00,0.000000000000000000e+00
4.312485000000000568e+00,0.000000000000000000e+00
4.343069999999999986e+00,0.000000000000000000e+00
4.373655000000000292e+00,0.000000000000000000e+00
4.404239999999999711e+00,0.000000000000000000e+00
4.434825000000000017e+00,0.000000000000000000e+00
4.465410000000000323e+00,0.000000000000000000e+00
4.495994999999999742e+00,0.000000000000000000e+00
4.526580000000000048e+00,0.000000000000000000e+00
4.557165000000000354e+00,0.000000000000000000e+00
4.587749999999999773e+00,0.000000000000000000e+00
4.618335000000000079e+00,0.000000000000000000e+00
4.648920000000000385e+00,0.000000000000000000e+00
4.679504999999999804e+00,0.000000000000000000e+00
4.710090000000000110e+00,0.000000000000000000e+00
4.740675000000000416e+00,0.000000000000000000e+00
4.771259999999999835e+00,0.000000000000000000e+00
4.801845000000000141e+00,0.000000000000000000e+00
4.832430000000000447e+00,0.000000000000000000e+00
4.863014999999999866e+00,0.000000000000000000e+00
4.893600000000000172e+00,0.000000000000000000e+00
4.924185000000000478e+00,0.000000000000000000e+00
4.954769999999999897e+00,0.000000000000000000e+00
4.985355000000000203e+00,0.000000000000000000e+00
5.015940000000000509e+00,0.000000000000000000e+00
5.046524999999999928e+00,0.000000000000000000e+00
5.077110000000000234e+00,0.000000000000000000e+00
5.107695000000000540e+00,0.000000000000000000e+00
5.138279999999999959e+00,0.000000000000000000e+00
5.168865000000000265e+00,0.000000000000000000e+00
5.199450000000000571e+00,0.000000000000000000e+00
5.230034999999999989e+00,0.000000000000000000e+00
5.260620000000000296e+00,0.000000000000000000e+00
5.291205000000000602e+00,0.000000000000000000e+00
5.321790000000000020e+00,0.000000000000000000e+00
5.352375000000000327e+00,0.000000000000000000e+00
5.382960000000000633e+00,0.000000000000000000e+00
5.413545000000000051e+00,0.000000000000000000e+00
5.444130000000000358e+00,0.000000000000000000e+00
5.474714999999999776e+00,0.000000000000000000e+00
5.505300000000000082e+00,0.000000000000000000e+00
5.535885000000000389e+00,0.000000000000000000e+00
5.566469999999999807e+00,0.000000000000000000e+00
5.597055000000000113e+00,0.000000000000000000e+00
5.627640000000000420e+00,0.000000000000000000e+00
5.658224999999999838e+00,0.000000000000000000e+00
5.688810000000000144e+00,0.000000000000000000e+00
5.719395000000000451e+00,0.000000000000000000e+00
5.749979999999999869e+00,0.000000000000000000e+00
5.780565000000000175e+00,0.000000000000000000e+00
5.811150000000000482e+00,0.000000000000000000e+00
5.841734999999999900e+00,0.000000000000000000e+00
5.872320000000000206e+00,0.000000000000000000e+00
5.902905000000000513e+00,0.000000000000000000e+00
5.933489999999999931e+00,0.000000000000000000e+00
5.964075000000000237e+00,0.000000000000000000e+00
5.994660000000000544e+00,0.000000000000000000e+00
6.025244999999999962e+00,0.000000000000000000e+00
6.055830000000000268e+00,0.000000000000000000e+00
6.086415000000000575e+00,0.000000000000000000e+00
6.116999999999999993e+00,0.000000000000000000e+00
6.147585000000000299e+00,0.000000000000000000e+00
6.178170000000000606e+00,0.000000000000000000e+00
6.208755000000000024e+00,0.000000000000000000e+00
6.239340000000000330e+00,0.000000000000000000e+00
6.269925000000000637e+00,0.000000000000000000e+00
6.300510000000000055e+00,0.000000000000000000e+00
6.331095000000000361e+00,0.000000000000000000e+00
6.361679999999999779e+00,0.000000000000000000e+00
6.392265000000000086e+00,0.000000000000000000e+00
6.422850000000000392e+00,0.000000000000000000e+00
6.453434999999999810e+00,0.000000000000000000e+00
6.484020000000000117e+00,0.000000000000000000e+00
6.514605000000000423e+00,0.000000000000000000e+00
6.545189999999999841e+00,0.000000000000000000e+00
6.575775000000000148e+00,0.000000000000000000e+00
6.606360000000000454e+00,0.000000000000000000e+00
6.636944999999999872e+00,0.000000000000000000e+00
6.667530000000000179e+00,0.000000000000000000e+00
6.698115000000000485e+00,0.000000000000000000e+00
6.728699999999999903e+00,0.000000000000000000e+00
6.759285000000000210e+00,0.000000000000000000e+00
6.789870000000000516e+00,0.000000000000000000e+00
6.820454999999999934e+00,0.000000000000000000e+00
6.851040000000000241e+00,0.000000000000000000e+00
6.881625000000000547e+00,0.000000000000000000e+00
6.912209999999999965e+00,0.000000000000000000e+00
6.942795000000000272e+00,0.000000000000000000e+00
6.973380000000000578e+00,0.000000000000000000e+00
7.003964999999999996e+00,0.000000000000000000e+00
7.034550000000000303e+00,0.000000000000000000e+00
7.065135000000000609e+00,0.000000000000000000e+00
7.095720000000000027e+00,0.000000000000000000e+00
7.126305000000000334e+00,0.000000000000000000e+00
7.156890000000000640e+00,0.000000000000000000e+00
7.187475000000000058e+00,0.000000000000000000e+00
7.218060000000000365e+00,0.000000000000000000e+00
7.248645000000000671e+00,0.000000000000000000e+00
7.279230000000000089e+00,0.000000000000000000e+00
7.309815000000000396e+00,0.000000000000000000e+00
7.340400000000000702e+00,0.000000000000000000e+00
7.370985000000000120e+00,0.000000000000000000e+00
7.401570000000000427e+00,0.000000000000000000e+00
7.432154999999999845e+00,0.000000000000000000e+00
7.462740000000000151e+00,0.000000000000000000e+00
7.493325000000000458e+00,0.000000000000000000e+00
7.523909999999999876e+00,0.000000000000000000e+00
7.554495000000000182e+00,0.000000000000000000e+00
7.585080000000000489e+00,0.000000000000000000e+00
7.615664999999999907e+00,0.000000000000000000e+00
7.646250000000000213e+00,0.000000000000000000e+00
7.676835000000000520e+00,0.000000000000000000e+00
7.707419999999999938e+00,0.000000000000000000e+00
7.738005000000000244e+00,0.000000000000000000e+00
7.768590000000000551e+00,0.000000000000000000e+00
7.799174999999999969e+00,0.000000000000000000e+00
7.829760000000000275e+00,0.000000000000000000e+00
7.860345000000000582e+00,0.000000000000000000e+00
7.890930000000000000e+00,0.000000000000000000e+00
7.921515000000000306e+00,0.000000000000000000e+00
7.952100000000000612e+00,0.000000000000000000e+00
7.982685000000000031e+00,0.000000000000000000e+00
8.013270000000000337e+00,0.000000000000000000e+00
8.043855000000000643e+00,0.000000000000000000e+00
8.074440000000000950e+00,0.000000000000000000e+00
8.105024999999999480e+00,0.000000000000000000e+00
8.135609999999999786e+00,0.000000000000000000e+00
8.166195000000000093e+00,0.000000000000000000e+00
8.196780000000000399e+00,0.000000000000000000e+00
8.227365000000000705e+00,0.000000000000000000e+00
8.257950000000001012e+00,0.000000000000000000e+00
8.288534999999999542e+00,0.000000000000000000e+00
8.319119999999999848e+00,0.000000000000000000e+00
8.349705000000000155e+00,0.000000000000000000e+00
8.380290000000000461e+00,0.000000000000000000e+00
8.410875000000000767e+00,0.000000000000000000e+00
8.441460000000001074e+00,0.000000000000000000e+00
8.472044999999999604e+00,0.000000000000000000e+00
8.502629999999999910e+00,0.000000000000000000e+00
8.533215000000000217e+00,0.000000000000000000e+00
8.563800000000000523e+00,0.000000000000000000e+00
8.594385000000000829e+00,0.000000000000000000e+00
8.624970000000001136e+00,0.000000000000000000e+00
8.655554999999999666e+00,0.000000000000000000e+00
8.686139999999999972e+00,0.000000000000000000e+00
8.716725000000000279e+00,0.000000000000000000e+00
8.747310000000000585e+00,0.000000000000000000e+00
8.777895000000000891e+00,0.000000000000000000e+00
8.808479999999999421e+00,0.000000000000000000e+00
8.839064999999999728e+00,0.000000000000000000e+00
8.869650000000000034e+00,0.000000000000000000e+00
8.900235000000000340e+00,0.000000000000000000e+00
8.930820000000000647e+00,0.000000000000000000e+00
8.961405000000000953e+00,0.000000000000000000e+00
8.991989999999999483e+00,0.000000000000000000e+00
9.022574999999999790e+00,0.000000000000000000e+00
9.053160000000000096e+00,0.000000000000000000e+00
9.083745000000000402e+00,0.000000000000000000e+00
9.114330000000000709e+00,0.000000000000000000e+00
9.144915000000001015e+00,0.000000000000000000e+00
9.175499999999999545e+00,0.000000000000000000e+00
9.206084999999999852e+00,0.000000000000000000e+00
9.236670000000000158e+00,0.000000000000000000e+00
9.267255000000000464e+00,0.000000000000000000e+00
9.297840000000000771e+00,0.000000000000000000e+00
9.328425000000001077e+00,0.000000000000000000e+00
9.359009999999999607e+00,0.000000000000000000e+00
9.389594999999999914e+00,0.000000000000000000e+00
9.420180000000000220e+00,0.000000000000000000e+00
9.450765000000000526e+00,0.000000000000000000e+00
9.481350000000000833e+00,0.000000000000000000e+00
9.511935000000001139e+00,0.000000000000000000e+00
9.542519999999999669e+00,0.000000000000000000e+00
9.573104999999999976e+00,0.000000000000000000e+00
9.603690000000000282e+00,0.000000000000000000e+00
9.634275000000000588e+00,0.000000000000000000e+00
9.664860000000000895e+00,0.000000000000000000e+00
9.695445000000001201e+00,0.000000000000000000e+00
9.726029999999999731e+00,0.000000000000000000e+00
9.756615000000000038e+00,0.000000000000000000e+00
9.787200000000000344e+00,0.000000000000000000e+00
9.817785000000000650e+00,0.000000000000000000e+00
9.848370000000000957e+00,0.000000000000000000e+00
9.878954999999999487e+00,0.000000000000000000e+00
9.909539999999999793e+00,0.000000000000000000e+00
9.940125000000000099e+00,0.000000000000000000e+00
9.970710000000000406e+00,0.000000000000000000e+00
1.000129500000000071e+01,0.000000000000000000e+00
1.003188000000000102e+01,0.000000000000000000e+00
1.006246499999999955e+01,0.000000000000000000e+00
1.009304999999999986e+01,0.000000000000000000e+00
1.012363500000000016e+01,0.000000000000000000e+00
1.015422000000000047e+01,0.000000000000000000e+00
1.018480500000000077e+01,0.000000000000000000e+00
1.021539000000000108e+01,0.000000000000000000e+00
1.024597499999999961e+01,0.000000000000000000e+00
1.027655999999999992e+01,0.000000000000000000e+00
1.030714500000000022e+01,0.000000000000000000e+00
1.033773000000000053e+01,0.000000000000000000e+00
1.036831500000000084e+01,0.000000000000000000e+00
1.039890000000000114e+01,0.000000000000000000e+00
1.042948499999999967e+01,0.000000000000000000e+00
1.046006999999999998e+01,0.000000000000000000e+00
1.049065500000000029e+01,0.000000000000000000e+00
1.052124000000000059e+01,0.000000000000000000e+00
1.055182500000000090e+01,0.000000000000000000e+00
1.058241000000000120e+01,0.000000000000000000e+00
1.061299499999999973e+01,0.000000000000000000e+00
1.064358000000000004e+01,0.000000000000000000e+00
1.067416500000000035e+01,0.000000000000000000e+00
1.070475000000000065e+01,0.000000000000000000e+00
1.073533500000000096e+01,0.000000000000000000e+00
1.076592000000000127e+01,0.000000000000000000e+00
1.079650499999999980e+01,0.000000000000000000e+00
1.082709000000000010e+01,0.000000000000000000e+00
1.085767500000000041e+01,0.000000000000000000e+00
1.088826000000000072e+01,0.000000000000000000e+00
1.091884500000000102e+01,0.000000000000000000e+00
1.094942999999999955e+01,0.000000000000000000e+00
1.098001499999999986e+01,0.000000000000000000e+00
1.101060000000000016e+01,0.000000000000000000e+00
1.104118500000000047e+01,0.000000000000000000e+00
1.107177000000000078e+01,0.000000000000000000e+00
1.110235500000000108e+01,0.000000000000000000e+00
1.113293999999999961e+01,0.000000000000000000e+00
1.116352499999999992e+01,0.000000000000000000e+00
1.119411000000000023e+01,0.000000000000000000e+00
1.122469500000000053e+01,0.000000000000000000e+00
1.125528000000000084e+01,0.000000000000000000e+00
1.128586500000000115e+01,0.000000000000000000e+00
1.131644999999999968e+01,0.000000000000000000e+00
1.134703499999999998e+01,0.000000000000000000e+00
1.137762000000000029e+01,0.000000000000000000e+00
1.140820500000000060e+01,0.000000000000000000e+00
1.143879000000000090e+01,0.000000000000000000e+00
1.146937500000000121e+01,0.000000000000000000e+00
1.149995999999999974e+01,0.000000000000000000e+00
1.153054500000000004e+01,0.000000000000000000e+00
1.156113000000000035e+01,0.000000000000000000e+00
1.159171500000000066e+01,0.000000000000000000e+00
1.162230000000000096e+01,0.000000000000000000e+00
1.165288500000000127e+01,0.000000000000000000e+00
1.168346999999999980e+01,0.000000000000000000e+00
1.171405500000000011e+01,0.000000000000000000e+00
1.174464000000000041e+01,0.000000000000000000e+00
1.177522500000000072e+01,0.000000000000000000e+00
1.180581000000000103e+01,0.000000000000000000e+00
1.183639499999999956e+01,0.000000000000000000e+00
1.186697999999999986e+01,0.000000000000000000e+00
1.189756500000000017e+01,0.000000000000000000e+00
1.192815000000000047e+01,0.000000000000000000e+00
1.195873500000000078e+01,0.000000000000000000e+00
1.198932000000000109e+01,0.000000000000000000e+00
1.201990499999999962e+01,0.000000000000000000e+00
1.205048999999999992e+01,0.000000000000000000e+00
1.208107500000000023e+01,0.000000000000000000e+00
1.211166000000000054e+01,0.000000000000000000e+00
1.214224500000000084e+01,0.000000000000000000e+00
1.217283000000000115e+01,0.000000000000000000e+00
1.220341499999999968e+01,0.000000000000000000e+00
1.223399999999999999e+01,0.000000000000000000e+00
1.226458500000000029e+01,0.000000000000000000e+00
1.229517000000000060e+01,0.000000000000000000e+00
1.232575500000000090e+01,0.000000000000000000e+00
1.235634000000000121e+01,0.000000000000000000e+00
1.238692499999999974e+01,0.000000000000000000e+00
1.241751000000000005e+01,0.000000000000000000e+00
1.244809500000000035e+01,0.000000000000000000e+00
1.247868000000000066e+01,0.000000000000000000e+00
1.250926500000000097e+01,0.000000000000000000e+00
1.253985000000000127e+01,0.000000000000000000e+00
1.257043499999999980e+01,0.000000000000000000e+00
1.260102000000000011e+01,0.000000000000000000e+00
1.263160500000000042e+01,0.000000000000000000e+00
1.266219000000000072e+01,0.000000000000000000e+00
1.269277500000000103e+01,0.000000000000000000e+00
1.272335999999999956e+01,0.000000000000000000e+00
1.275394499999999987e+01,0.000000000000000000e+00
1.278453000000000017e+01,0.000000000000000000e+00
1.281511500000000048e+01,0.000000000000000000e+00
1.284570000000000078e+01,0.000000000000000000e+00
1.287628500000000109e+01,0.000000000000000000e+00
1.290686999999999962e+01,0.000000000000000000e+00
1.293745499999999993e+01,0.000000000000000000e+00
1.296804000000000023e+01,0.000000000000000000e+00
1.299862500000000054e+01,0.000000000000000000e+00
1.302921000000000085e+01,8.599916288732128988e-01
1.305979500000000115e+01,8.612072845714529024e-01
1.309037999999999968e+01,8.626567027317122438e-01
1.312096499999999999e+01,8.640563488989686514e-01
1.315155000000000030e+01,8.654787593065513818e-01
1.318213500000000060e+01,8.669020974183059280e-01
1.321272000000000091e+01,8.683441869444091799e-01
1.324330500000000121e+01,8.697849119679366137e-01
1.327388999999999974e+01,8.712133298472706233e-01
1.330447500000000005e+01,8.726431508014546035e-01
1.333506000000000036e+01,8.740858919822960260e-01
1.336564500000000066e+01,8.755353528822542586e-01
1.339623000000000097e+01,8.769803999581455844e-01
1.342681500000000128e+01,8.784221573263581995e-01
1.345739999999999981e+01,8.798702484343594588e-01
1.348798500000000011e+01,8.813290552573874725e-01
1.351857000000000042e+01,8.827933419052315100e-01
1.354915500000000073e+01,8.842559179337530217e-01
1.357974000000000103e+01,8.857150988096168520e-01
1.361032500000000134e+01,8.871747893913942695e-01
1.364090999999999987e+01,8.886390980325066247e-01
1.367149500000000018e+01,8.901091792240832801e-01
1.370208000000000048e+01,8.915836047261154196e-01
1.373266500000000079e+01,8.930606294268800260e-01
1.376325000000000109e+01,8.945400066930561112e-01
1.379383499999999962e+01,8.960226089621393664e-01
1.382441999999999993e+01,8.975095429932286040e-01
1.385500500000000024e+01,8.990009105562277725e-01
1.388559000000000054e+01,9.004959518051520728e-01
1.391617500000000085e+01,9.019935666541073482e-01
1.394676000000000116e+01,9.034927238049914600e-01
1.397734499999999969e+01,9.049931521259113598e-01
1.400792999999999999e+01,9.064952007656424948e-01
1.403851500000000030e+01,9.079996472969116272e-01
1.406910000000000061e+01,9.095073651224302447e-01
1.409968500000000091e+01,9.110189804646593448e-01
1.413027000000000122e+01,9.125347308469301533e-01
1.416085499999999975e+01,9.140543626565790225e-01
1.419144000000000005e+01,9.155773501335537912e-01
1.422202500000000036e+01,9.171029358352346117e-01
1.425261000000000067e+01,9.186305792038438334e-01
1.428319500000000097e+01,9.201601258118849991e-01
1.431378000000000128e+01,9.216916870694491504e-01
1.434436499999999981e+01,9.232256837141157302e-01
1.437495000000000012e+01,9.247627019708847262e-01
1.440553500000000042e+01,9.263032329150547861e-01
1.443612000000000073e+01,9.278475061674360536e-01
1.446670500000000104e+01,9.293955187548054164e-01
1.449729000000000134e+01,9.309470065007784401e-01
1.452787499999999987e+01,9.325016585153903526e-01
1.455846000000000018e+01,9.340591822184036719e-01
1.458904500000000048e+01,9.356193243639421286e-01
1.461963000000000079e+01,9.371819333368710536e-01
1.465021500000000110e+01,9.387470775921198385e-01
1.468080000000000140e+01,9.403149036764754110e-01
1.471138499999999993e+01,9.418856379490981867e-01
1.474197000000000024e+01,9.434594901582145088e-01
1.477255500000000055e+01,9.450365177477819678e-01
1.480314000000000085e+01,9.466167636275194530e-01
1.483372500000000116e+01,9.482002459998678523e-01
1.486430999999999969e+01,9.497868065746574162e-01
1.489489500000000000e+01,9.513762805950310986e-01
1.492548000000000030e+01,9.529685196791480850e-01
1.495606500000000061e+01,9.545633423962361919e-01
1.498665000000000092e+01,9.561607578987478817e-01
1.501723500000000122e+01,9.577607922210309432e-01
1.504781999999999975e+01,9.593635404722749005e-01
1.507840500000000006e+01,9.609691927562079572e-01
1.510899000000000036e+01,9.625779969773486933e-01
1.513957500000000067e+01,9.641902042497889624e-01
1.517016000000000098e+01,9.658059928592613863e-01
1.520074500000000128e+01,9.674254606723031724e-01
1.523132999999999981e+01,9.690486542565557304e-01
1.526191500000000012e+01,9.706754229079521679e-01
1.529250000000000043e+01,9.723055890829569448e-01
1.532308500000000073e+01,9.739389447042676728e-01
1.535367000000000104e+01,9.755752591676281060e-01
1.538425500000000135e+01,9.772143673068983682e-01
1.541483999999999988e+01,9.788561231731534029e-01
1.544542500000000018e+01,9.805003739028580467e-01
1.547601000000000049e+01,9.821472372037024501e-01
1.550659500000000079e+01,9.837967696250149441e-01
1.553718000000000110e+01,9.854490386313625727e-01
1.556776500000000141e+01,9.871042954073744324e-01
1.559834999999999994e+01,9.887625849728867156e-01
1.562893500000000024e+01,9.904239860516165228e-01
1.565952000000000055e+01,9.920885862422865742e-01
1.569010500000000086e+01,9.937564951236764754e-01
1.572069000000000116e+01,9.954276907065836566e-01
1.575127499999999969e+01,9.971020984879256366e-01
1.578186000000000000e+01,9.987798041884916600e-01
1.581244500000000031e+01,1.000460717060204230e+00
1.584303000000000061e+01,1.002144875514077826e+00
1.587361500000000092e+01,1.003832202326349510e+00
1.590420000000000122e+01,1.005522725291136066e+00
1.593478499999999976e+01,1.007216456763344148e+00
1.596537000000000006e+01,1.008913232721877273e+00
1.599595500000000037e+01,1.010613144334561175e+00
1.602654000000000067e+01,1.012316145864737615e+00
1.605712499999999920e+01,1.014022149308666743e+00
1.608771000000000129e+01,1.015731155775241534e+00
1.611829499999999982e+01,1.017443174223769509e+00
1.614888000000000190e+01,1.019158240621177436e+00
1.617946500000000043e+01,1.020876230324358591e+00
1.621004999999999896e+01,1.022597270312932238e+00
1.624063500000000104e+01,1.024321340172374306e+00
1.627121999999999957e+01,1.026048496205127503e+00
1.630180500000000166e+01,1.027778787462553911e+00
1.633239000000000019e+01,1.029512301912383077e+00
1.636297500000000227e+01,1.031249061549354584e+00
1.639356000000000080e+01,1.032989123293464928e+00
1.642414499999999933e+01,1.034732552125183558e+00
1.645473000000000141e+01,1.036479247046280472e+00
1.648531499999999994e+01,1.038229275773562055e+00
1.651590000000000202e+01,1.039982636840039776e+00
1.654648500000000055e+01,1.041739300818230740e+00
1.657706999999999908e+01,1.043499244297177331e+00
1.660765500000000117e+01,1.045262455228765264e+00
1.663823999999999970e+01,1.047028843111916352e+00
1.666882500000000178e+01,1.048798452290871985e+00
1.669941000000000031e+01,1.050571207051722800e+00
1.672999499999999884e+01,1.052347117231649865e+00
1.676058000000000092e+01,1.054126143574967811e+00
1.679116499999999945e+01,1.055908363180112275e+00
1.682175000000000153e+01,1.057693792849120573e+00
1.685233500000000006e+01,1.059482413517698340e+00
1.688292000000000215e+01,1.061274207033461980e+00
1.691350500000000068e+01,1.063069276694831977e+00
1.694408999999999921e+01,1.064867657798301837e+00
1.697467500000000129e+01,1.066669361619301704e+00
1.700525999999999982e+01,1.068474326208009639e+00
1.703584500000000190e+01,1.070282664390880711e+00
1.706643000000000043e+01,1.072094389186492469e+00
1.709701499999999896e+01,1.073909441466934123e+00
1.712760000000000105e+01,1.075727882190279816e+00
1.715818499999999958e+01,1.077549575988268060e+00
1.718877000000000166e+01,1.079374586939662706e+00
1.721935500000000019e+01,1.081202838215675976e+00
1.724994000000000227e+01,1.083034349687208575e+00
1.728052500000000080e+01,1.084869108204499444e+00
1.731110999999999933e+01,1.086707044869984706e+00
1.734169500000000141e+01,1.088548180691030876e+00
1.737227999999999994e+01,1.090392498258426768e+00
1.740286500000000203e+01,1.092240075721071513e+00
1.743345000000000056e+01,1.094090838935849908e+00
1.746403499999999909e+01,1.095944750640263754e+00
1.749462000000000117e+01,1.097801955028651966e+00
1.752520499999999970e+01,1.099662450062286245e+00
1.755579000000000178e+01,1.101526239616785752e+00
1.758637500000000031e+01,1.103393396444293018e+00
1.761695999999999884e+01,1.105263921351749001e+00
1.764754500000000093e+01,1.107137921492126198e+00
1.767812999999999946e+01,1.109015278807770732e+00
1.770871500000000154e+01,1.110896134407182823e+00
1.773930000000000007e+01,1.112780505508908613e+00
1.776988500000000215e+01,1.114668380028670081e+00
1.780047000000000068e+01,1.116559777454134039e+00
